"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction"
91.85,"Turonian","Southern",-0.286826894818581,23.6774387710546,0.186209412653676,-0.651797343619785,0.0781435539826237,0.151734352291061,0.177426508588186,13,"grid_cell_all_cells_OLS","bad","Bad hemisphere",13,2,4.085315053154,69.1587036717288,65.0733886185748,1072,82.4615384615385,43,1.08690334377449,1.86999332474669,0.230769230769231,"normal_LDG"
97.2,"Cenomanian","Southern",0.121316761711486,8.7016178384322,0.126322661270757,-0.126275654379198,0.36890917780217,0.349592014031012,0.0487421662539522,20,"grid_cell_all_cells_OLS","good","Southern",20,3,1.18322279580722e-09,71.712256819287,71.7122568181038,661,33.05,19.5,0.932335613182627,1.86999332474669,0.25,"reverse_LDG"
106.85,"Albian","Southern",-0.0300009601961232,20.0957806306613,0.186549284797291,-0.395637558398813,0.335635638006567,0.873638943437434,0.0011232261652944,25,"grid_cell_all_cells_OLS","good","Southern",25,3,2.74630381542027,76.1048985260016,73.3585947105813,1770,70.8,35,0.943522670642859,1.86429293262221,0.32,"normal_LDG"
117.3,"Aptian","Southern",0.0636806491537978,8.86650707137228,0.124501323366405,-0.180341944644356,0.307703242951951,0.61758765233954,0.0197274306863879,15,"grid_cell_all_cells_OLS","good","Southern",15,3,8.0950244319975,80.068681645548,71.9736572135505,688,45.8666666666667,33,0.984967029489961,1.95807544913974,0.266666666666667,"reverse_LDG"
123.585,"Barremian","Southern",-0.00290745993536266,2.76102836629619,0.116177897561893,-0.230616139156672,0.224801219285947,0.981002358657719,0.000125243746807717,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,2,19.9297371755023,48.9599244289078,29.0301872534055,211,30.1428571428571,24,0.446825533083611,0.808056112953061,0,"normal_LDG"
129.185,"Hauterivian","Southern",-0.238833611617851,36.2571841745883,0.463945468419123,-1.14816672971933,0.670499506483629,0.633840367317388,0.062135141249479,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,2,28.9821798419181,66.440028707378,37.4578488654599,438,73,29,0.972829898774114,1.86999332474669,0.333333333333333,"normal_LDG"
134.825,"Valanginian","Southern",0.145836643280856,0.863969438024649,0.0610758488300167,0.0261279795740229,0.265545306987688,0.0625581487825909,0.532778741008875,7,"grid_cell_all_cells_OLS","good","Southern",7,2,4.99268835908881,38.4492058540608,33.456517494972,202,28.8571428571429,30,0.707527524963852,1.35318869941915,0,"reverse_LDG"
140.075,"Berriasian","Southern",-1.6163957247331,94.6302257392114,1.94213658852273,-5.42298343823765,2.19019198877144,0.492804794696663,0.257246976282693,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,32.7148721884742,55.7795906912008,23.0647185027266,100,25,21,1.06815005714085,1.69931122112038,0.5,"normal_LDG"
146.15,"Tithonian","Southern",-0.035244936106178,10.3319934071726,0.126927477939084,-0.284022792866782,0.213532920654427,0.788300682526268,0.00954610987903455,10,"grid_cell_all_cells_OLS","good","Southern",10,3,8.13449394833837,86.6306437505579,78.4961498022195,736,73.6,50,0.503894392854321,1.2101102401464,0,"normal_LDG"
152,"Kimmeridgian","Southern",-0.219301682449374,23.9832962970382,0.244221615693355,-0.697976049208351,0.259372684309603,0.388437963870714,0.068296840041182,13,"grid_cell_all_cells_OLS","good","Southern",13,3,2.46291899718278,84.0625449011338,81.599625903951,744,57.2307692307692,32,1.0743014920472,1.86999332474669,0.307692307692308,"normal_LDG"
158.15,"Oxfordian","Southern",-0.296141484728146,27.1276878370805,0.186044282994473,-0.660788279397313,0.0685053099410212,0.128843174203836,0.123394929481906,20,"grid_cell_all_cells_OLS","good","Southern",20,3,1.31882751906416e-09,79.8413809668568,79.841380965538,1824,91.2,73,1.004833498553,1.86999332474669,0.25,"normal_LDG"
163.4,"Callovian","Southern",-0.266041890624134,40.9355357724232,0.242630094302434,-0.741596875456905,0.209513094208637,0.285278992038945,0.0541517960843425,23,"grid_cell_all_cells_OLS","good","Southern",23,3,1.31882751906416e-09,78.1351410891036,78.1351410877848,4769,207.347826086957,60,0.92936371583095,1.87263865406259,0.130434782608696,"normal_LDG"
166.75,"Bathonian","Southern",-0.748580408763686,51.6768477162287,0.341628110439006,-1.41817150522414,-0.0789893123032354,0.0508603326783458,0.303860042071342,13,"grid_cell_all_cells_OLS","good","Southern",13,3,1.31882751906416e-09,77.2656926450727,77.2656926437539,1237,95.1538461538462,42,0.997507151319649,1.74914441524458,0.384615384615385,"normal_LDG"
169.55,"Bajocian","Southern",-0.469298884073958,34.1924034048067,0.12495124153645,-0.7142033174854,-0.224394450662517,0.00240057714262897,0.520409439739918,15,"grid_cell_all_cells_OLS","good","Southern",15,3,1.31882751906416e-09,75.5084172819517,75.5084172806329,684,45.6,22,0.902736239096864,1.82094288229026,0.0666666666666667,"normal_LDG"
172.8,"Aalenian","Southern",-0.18351856478552,22.6119852707806,0.511588830501725,-1.1862326725689,0.819195542997861,0.75413112543243,0.0604515034811235,4,"grid_cell_all_cells_OLS","good","Southern",4,3,12.0768987191065,75.5084172819517,63.4315185628452,128,32,24,0.788540453002368,1.30029733615399,0,"normal_LDG"
179.45,"Toarcian","Southern",-0.393931970464419,43.835571032318,0.177162113350312,-0.741169712631031,-0.046694228297808,0.0480644232382555,0.310096278725595,13,"grid_cell_all_cells_OLS","good","Southern",13,3,1.31882751906416e-09,77.9707827242962,77.9707827229774,849,65.3076923076923,38,0.777282059283312,1.74914441524458,0.153846153846154,"normal_LDG"
188.55,"Pliensbachian","Southern",-0.47652427590158,50.424715028582,0.336928665788436,-1.13690446084691,0.183855909043754,0.184943797616862,0.153865380503258,13,"grid_cell_all_cells_OLS","good","Southern",13,3,18.5556984167256,75.5084172819517,56.9527188652261,2132,164,45,0.454128044042137,1.13711082847679,0,"normal_LDG"
196.2,"Sinemurian","Southern",-0.154980068798748,23.7042226417244,0.170728447494926,-0.489607825888802,0.179647688291306,0.390530736545476,0.0933841630090067,10,"grid_cell_all_cells_OLS","good","Southern",10,3,1.71007893517854e-09,71.943585351903,71.9435853501929,1061,106.1,22.5,0.609148189037662,1.77677604360618,0.1,"normal_LDG"
200.45,"Hettangian","Southern",0.0478821491156648,15.9405078945508,0.198664900979315,-0.341501056803792,0.437265355035122,0.814940948322378,0.00641310461932205,11,"grid_cell_all_cells_OLS","good","Southern",11,3,2.06944946760352e-09,71.943585351903,71.9435853498335,447,40.6363636363636,35,0.652831370121549,1.22004543203781,0,"reverse_LDG"
203.55,"Rhaetian","Southern",-0.52214608520885,41.88115881969,0.234808136674771,-0.982370033091401,-0.0619221373263003,0.0503764769678776,0.330875545541338,12,"grid_cell_all_cells_OLS","good","Southern",12,3,3.65078715595982,69.1665314065685,65.5157442506087,1016,84.6666666666667,57,0.58675455633789,1.64706770017849,0.166666666666667,"normal_LDG"
216.5,"Norian","Southern",-0.446311092274401,39.6632133766898,0.304222557154556,-1.04258730429733,0.14996511974853,0.173092982590392,0.177107059581886,12,"grid_cell_all_cells_OLS","good","Southern",12,3,4.29521996549623,74.5914634087365,70.2962434432403,1164,97,82,0.742347968860835,1.86999332474669,0.166666666666667,"normal_LDG"
232.15,"Carnian","Southern",-0.111307934966387,9.88160403766281,0.0707870928731334,-0.250050636997729,0.0274347670649541,0.150300207261296,0.215518398279424,11,"grid_cell_all_cells_OLS","good","Southern",11,3,1.23588703475531e-09,74.5914634082874,74.5914634070515,314,28.5454545454545,20,1.06123084215858,1.89764777287877,0.272727272727273,"normal_LDG"
239.232,"Ladinian","Southern",-1.05225235973769,79.1801513991033,0.213742706454807,-1.47118806438912,-0.633316655086273,0.127579974407766,0.960373741455712,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,70.618448906107,73.6112703698807,2.99282146377369,421,140.333333333333,30,0.417073045920335,1.07019741830766,0,"normal_LDG"
244.082,"Anisian","Southern",-0.0606209075580676,9.9265100823401,0.0425702105065538,-0.144058520150913,0.0228167050347778,0.21373955968208,0.288543653208419,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,2,1.21489974046173e-09,74.6284046783259,74.628404677111,318,45.4285714285714,27,0.457854210279942,1.09257974431235,0,"normal_LDG"
248.3,"Olenekian","Southern",-0.451440428474326,38.1814979324663,0.246225301708892,-0.934042019823754,0.0311611628751015,0.0916455008136206,0.218827241693843,14,"grid_cell_all_cells_OLS","good","Southern",14,3,1.23588703475531e-09,56.8198672927213,56.8198672914854,1410,100.714285714286,73,0.728733116347796,1.94303350373989,0.0714285714285714,"normal_LDG"
250.901,"Induan","Southern",0.505549350005869,7.76250696162452,0.238109828841336,0.0388540854768514,0.972244614534887,0.0572535702974378,0.290683245327521,13,"grid_cell_all_cells_OLS","good","Southern",13,3,1.39009781833318e-09,54.1108365857735,54.1108365843834,626,48.1538461538462,24,0.530850956785408,1.35785296841904,0,"reverse_LDG"
253.021,"Changhsingian","Southern",0.241418339157299,20.5623880563643,0.215636099255949,-0.18122841538436,0.664065093698959,0.281740290872017,0.0821732140546808,16,"grid_cell_all_cells_OLS","good","Southern",16,3,1.39009781833318e-09,78.1351410875718,78.1351410861817,2679,167.4375,79.5,0.672841445061171,1.68718653862816,0.0625,"reverse_LDG"
256.825,"Wuchiapingian","Southern",-0.355158095949335,42.6502088057845,0.156207587937101,-0.661324968306053,-0.048991223592616,0.0308535230903948,0.155848174008843,30,"grid_cell_all_cells_OLS","good","Southern",30,3,1.39009781833318e-09,79.8413809657861,79.841380964396,7061,235.366666666667,54.5,0.716860811604915,1.9719315793372,0.133333333333333,"normal_LDG"
261.895,"Capitanian","Southern",-0.156566734397933,26.1065894257473,0.1742557032694,-0.498107912805956,0.184974444010091,0.383121438530296,0.0510702281216473,17,"grid_cell_all_cells_OLS","good","Southern",17,3,1.20452404818182,74.4337706464465,73.2292465982647,1947,114.529411764706,59,0.973768841039618,1.92666515849871,0.352941176470588,"normal_LDG"
265.59,"Wordian","Southern",-0.265409970842257,25.8683263712529,0.134321910424874,-0.52868091527501,-0.00213902640950359,0.0584641430732225,0.126334552039198,29,"grid_cell_all_cells_OLS","good","Southern",29,3,1.3588968967713,80.2978112503244,78.9389143535531,3363,115.965517241379,84,0.685711774894954,1.99208120514836,0.0344827586206897,"normal_LDG"
270.65,"Roadian","Southern",-0.0783041356451824,19.7209435500217,0.0966989919234175,-0.267834159815081,0.111225888524716,0.425420701822965,0.0245999891104206,28,"grid_cell_all_cells_OLS","good","Southern",28,3,4.26444585418062e-10,71.712256819287,71.7122568188606,1761,62.8928571428571,33,1.02186215647209,1.84963637102958,0.214285714285714,"normal_LDG"
278.85,"Kungurian","Southern",-0.129705931413261,25.9628723736218,0.141296058584517,-0.406646206238915,0.147234343412393,0.365099537151944,0.0241851119074215,36,"grid_cell_all_cells_OLS","good","Southern",36,3,5.29269097609198e-10,77.7317781764767,77.7317781759474,6206,172.388888888889,44.5,0.850277464582018,1.73811174392474,0.138888888888889,"normal_LDG"
286.7,"Artinskian","Southern",-0.170895720745079,27.4935315272944,0.109033997980227,-0.384602356786324,0.042810915296166,0.128263392574526,0.0806597285147567,30,"grid_cell_all_cells_OLS","good","Southern",30,3,7.06198034887955e-10,73.6605464112865,73.6605464105803,3464,115.466666666667,48.5,0.860890242386078,1.80419856749605,0.166666666666667,"normal_LDG"
291.81,"Sakmarian","Southern",-0.0735000517898535,32.4891989742457,0.160793812057958,-0.388655923423451,0.241655819843744,0.650501160079675,0.00610797032044929,36,"grid_cell_all_cells_OLS","good","Southern",36,3,5.29269097609198e-10,71.712256819287,71.7122568187577,3005,83.4722222222222,38,0.868686164397316,1.94801983411601,0.166666666666667,"normal_LDG"
296.21,"Asselian","Southern",-0.5350407217237,35.3673453714209,0.251741578245746,-1.02845421508536,-0.0416272283620376,0.049480241904701,0.220164301851447,18,"grid_cell_all_cells_OLS","good","Southern",18,3,5.29269097609198e-10,59.8661434865445,59.8661434860152,2512,139.555555555556,37,0.705640456851525,1.91117410789999,0.111111111111111,"normal_LDG"
301.3,"Gzhelian","Southern",-1.72821626625684,62.8500956850921,0.628083030578914,-2.95925900619151,-0.497173526322166,0.0249980943259249,0.486229459663329,10,"grid_cell_all_cells_OLS","good","Southern",10,2,5.29269097609198e-10,33.231069610202,33.2310696096727,3479,347.9,212,0.575759113864045,1.62169393176602,0.1,"normal_LDG"
305.35,"Kasimovian","Southern",0.857947771859691,46.3405105783338,4.32778991234283,-7.62452045633226,9.34041600005164,0.847801052335236,0.0048884495894357,10,"grid_cell_all_cells_OLS","bad","Bad hemisphere",10,1,4.45078593349047e-10,6.81375298961812,6.81375298917304,2016,201.6,193,0.636954154585373,1.46870314302087,0,"reverse_LDG"
311.1,"Moscovian","Southern",-0.595154526043153,34.7138646638606,0.312205579741767,-1.20707746233702,0.0167684102507105,0.0759562042206883,0.19501741165529,17,"grid_cell_all_cells_OLS","good","Southern",17,3,1.37445851663874,45.8181578990297,44.443699382391,2390,140.588235294118,119,0.803130749735441,1.84283321701468,0.117647058823529,"normal_LDG"
319.3,"Bashkirian","Southern",-0.383079510079784,45.6751271234224,0.269195134233191,-0.910701973176839,0.14454295301727,0.173926174545234,0.112348193589478,18,"grid_cell_all_cells_OLS","good","Southern",18,3,7.06198034887955e-10,58.586374795043,58.5863747943368,1480,82.2222222222222,52.5,0.761294412044149,1.86999332474669,0.111111111111111,"normal_LDG"
326.85,"Serpukhovian","Southern",-1.21549823118456,53.0583260778586,0.534870301876565,-2.26384402286263,-0.167152439506497,0.0348579908924544,0.213716190757835,21,"grid_cell_all_cells_OLS","good","Southern",21,3,9.86808779035494e-10,44.1848002753345,44.1848002743477,2382,113.428571428571,59,0.842858189442632,1.86999332474669,0.19047619047619,"normal_LDG"
338.5,"Visean","Southern",-0.566079661797054,37.4467455045025,0.420203338677662,-1.38967820560527,0.257518882011163,0.187392658447112,0.0536696655943038,34,"grid_cell_all_cells_OLS","good","Southern",34,3,9.86808779035494e-10,44.1848002753345,44.1848002743477,8670,255,63,0.725693009165344,1.69931122112038,0.0588235294117647,"normal_LDG"
352.78,"Tournaisian","Southern",0.10531717313243,17.3461254911284,0.284103872085284,-0.451526416154727,0.662160762419588,0.712724507369705,0.0032611904319348,44,"grid_cell_all_cells_OLS","good","Southern",44,3,7.98037637183853e-10,42.2539228660466,42.2539228652486,4194,95.3181818181818,49.5,0.905092833246913,1.80477064081416,0.136363636363636,"reverse_LDG"
365.505,"Famennian","Southern",-0.387735123736578,34.8269899496724,0.43786682929508,-1.24595410915494,0.47048386168178,0.382925041872189,0.0254717837523821,32,"grid_cell_all_cells_OLS","good","Southern",32,2,7.98037637183853e-10,37.2818799827458,37.2818799819478,3795,118.59375,50,0.702114910450498,1.74914441524458,0.03125,"normal_LDG"
377.23,"Frasnian","Southern",-0.109616755600258,30.512432818028,0.272492650890851,-0.643702351346326,0.424468840145811,0.689345495121737,0.00350559171856959,48,"grid_cell_all_cells_OLS","good","Southern",48,3,1.19734071333838e-09,46.4333983113072,46.4333983101099,5541,115.4375,49,0.806396774323703,1.93295611025087,0.0625,"normal_LDG"
385.13,"Givetian","Southern",-0.343015025935527,35.7693705782856,0.208313007893932,-0.751308521407634,0.0652784695365801,0.105441797140884,0.0478104845758673,56,"grid_cell_all_cells_OLS","good","Southern",56,3,1.22206669958688,84.062544901178,82.8404782015911,16407,292.982142857143,66.5,0.778928114874413,1.92427982961236,0.107142857142857,"normal_LDG"
390.71,"Eifelian","Southern",-0.0863915321372474,28.304491673863,0.194209280429555,-0.467041721779175,0.29425865750468,0.658896444136954,0.005048237895432,41,"grid_cell_all_cells_OLS","good","Southern",41,3,2.72275537587508,76.8063644639533,74.0836090880782,4223,103,53,0.774087546839128,1.69931122112038,0.0975609756097561,"normal_LDG"
402.045,"Emsian","Southern",-0.12715947039532,28.4675488580588,0.167040128420321,-0.454558122099148,0.200239181308509,0.450478181089421,0.0127141170071565,47,"grid_cell_all_cells_OLS","good","Southern",47,3,1.19734071333838e-09,82.3823402141744,82.3823402129771,4918,104.63829787234,60,0.896628843171034,1.84830506958156,0.127659574468085,"normal_LDG"
411.82,"Pragian","Southern",0.0386038676505095,15.2940157681399,0.303729315475117,-0.556705590680721,0.63391332598174,0.900669062771246,0.00115254885431316,16,"grid_cell_all_cells_OLS","good","Southern",16,3,1.17261870840206e-09,69.1206438115321,69.1206438103595,2204,137.75,77.5,0.851003532059721,1.74914441524458,0.125,"reverse_LDG"
416.32,"Lochkovian","Southern",-0.113475603230395,32.6764611022166,0.243081952843635,-0.589916230803919,0.36296502434313,0.644671197779347,0.0086415228531452,27,"grid_cell_all_cells_OLS","good","Southern",27,3,1.17261870840206e-09,68.4123550065614,68.4123550053888,3649,135.148148148148,65,0.952121097059333,1.86999332474669,0.222222222222222,"normal_LDG"
421.16,"Pridoli","Southern",0.018885203712631,18.8531373366593,0.242567558314459,-0.45654721058371,0.494317618008972,0.938716699159131,0.000302981642527133,22,"grid_cell_all_cells_OLS","good","Southern",22,3,1.16552878744289e-09,71.7122568205664,71.7122568194009,1436,65.2727272727273,33.5,0.986974470043224,1.71074799145206,0.136363636363636,"reverse_LDG"
423.85,"Ludfordian","Southern",-0.101983141937186,37.4281436949364,0.377043960843619,-0.840989305190679,0.637023021316308,0.790476630028586,0.00485365041112235,17,"grid_cell_all_cells_OLS","good","Southern",17,3,5.29269097609198e-10,60.3732247108539,60.3732247103246,2283,134.294117647059,41,1.17145236002817,1.96625280096417,0.352941176470588,"normal_LDG"
425.85,"Gorstian","Southern",0.448218098880677,12.6165319825444,0.855005279798852,-1.22759224952507,2.12402844728643,0.636386277851046,0.0839178505111816,5,"grid_cell_all_cells_OLS","good","Southern",5,3,3.96376763342432e-09,63.0271978027376,63.0271977987738,881,176.2,81,0.88956246365436,1.76148598138842,0.2,"reverse_LDG"
428.65,"Homerian","Southern",0.581259172648088,20.9753862823777,0.363944931411539,-0.132072892918528,1.2945912382147,0.127648076355045,0.124119655964211,20,"grid_cell_all_cells_OLS","good","Southern",20,3,1.16197979005772e-09,55.112276537669,55.112276536507,3980,199,109,1.15294610032568,1.99207602946384,0.3,"reverse_LDG"
431.75,"Sheinwoodian","Southern",-0.307066085248545,45.3296210726462,0.564106465508136,-1.41271475764449,0.798582587147401,0.603106479824759,0.0406105120295825,9,"grid_cell_all_cells_OLS","good","Southern",9,3,9.56570070169759,61.2123660389091,51.6466653372115,1905,211.666666666667,128,0.908223503340526,1.79290961655736,0.222222222222222,"normal_LDG"
435.75,"Telychian","Southern",0.136435438359368,23.8601302855403,0.582783598776856,-1.00582041524327,1.278691291962,0.816885202510715,0.00227844135149168,26,"grid_cell_all_cells_OLS","good","Southern",26,3,3.63561188230767,45.6719095023487,42.036297620041,4194,161.307692307692,69.5,0.830907182376754,1.63396961824568,0.115384615384615,"reverse_LDG"
439.55,"Aeronian","Southern",1.08996242840998,10.4056995350276,0.387343787182916,0.330768605531466,1.8491562512885,0.0259984034950579,0.530776439796874,9,"grid_cell_all_cells_OLS","good","Southern",9,3,6.05255156753039,62.5455861658269,56.4930345982965,1123,124.777777777778,88,0.747969550142298,1.88200117086128,0.111111111111111,"reverse_LDG"
441.8,"Rhuddanian","Southern",0.49085918143363,28.7238805677821,0.767436868798225,-1.01331708141089,1.99503544427815,0.530484172273574,0.0222226569987817,20,"grid_cell_all_cells_OLS","good","Southern",20,2,1.17261881768234e-09,36.4463222095602,36.4463222083876,2554,127.7,40,0.663598314331423,1.92666515849871,0.05,"reverse_LDG"
444.15,"Hirnantian","Southern",0.73233480743444,17.4821240098923,0.580845867909878,-0.406123093668921,1.8707927085378,0.221888733628654,0.0736295650349105,22,"grid_cell_all_cells_OLS","good","Southern",22,3,10.3465228703127,61.2123660389091,50.8658431685964,1651,75.0454545454545,49.5,0.991959028466444,1.96802968759513,0.181818181818182,"reverse_LDG"
449,"Katian","Southern",0.0324612649683767,20.6480694157653,0.127366088151614,-0.217176267808787,0.28209879774554,0.799543363352775,0.000889025315572744,75,"grid_cell_all_cells_OLS","good","Southern",75,3,1.16552613212646e-09,85.1626620248435,85.162662023678,18250,243.333333333333,77,0.826937094393283,1.76729894464104,0.12,"reverse_LDG"
455.5,"Sandbian","Southern",-0.163317412613793,35.0424800795392,0.205162812087072,-0.565436524304454,0.238801699076868,0.429629068494578,0.0120393762635473,54,"grid_cell_all_cells_OLS","good","Southern",54,3,1.20452405114051,74.5914634087365,73.386939357596,15188,281.259259259259,130.5,0.79526214514677,1.99131309066468,0.166666666666667,"normal_LDG"
463.8,"Darriwilian","Southern",0.0994803196514304,18.577138738487,0.104316936702691,-0.104980876285845,0.303941515588706,0.344440809843867,0.0162659601244964,57,"grid_cell_all_cells_OLS","good","Southern",57,3,1.16197979005772e-09,82.9884517635243,82.9884517623623,8927,156.614035087719,72,0.915219866101309,1.93295611025087,0.245614035087719,"reverse_LDG"
470.35,"Dapingian","Southern",-0.473996306428608,45.4477230539683,0.568800685435678,-1.58884564988254,0.640853037025322,0.426222685893683,0.071632041138882,11,"grid_cell_all_cells_OLS","good","Southern",11,2,4.83161937230004,39.588518285542,34.756898913242,1436,130.545454545455,38,0.700477079164496,1.46743534859077,0,"normal_LDG"
474.2,"Floian","Southern",0.406104575939012,7.8614504426391,0.172859182920925,0.0673005774139988,0.744908574464024,0.0251427919457526,0.147107603037187,34,"grid_cell_all_cells_OLS","good","Southern",34,3,1.3744585149722,80.5813782295566,79.2069197145844,2221,65.3235294117647,44.5,0.936719708751523,1.92666515849871,0.205882352941176,"reverse_LDG"
481.975,"Tremadocian","Southern",0.442021749542775,22.7374457447004,0.345497125302787,-0.235152616050687,1.11919611513624,0.215407724770391,0.0756493429966796,22,"grid_cell_all_cells_OLS","good","Southern",22,3,3.63561187781667,73.8495458966174,70.2139340188007,1418,64.4545454545455,47.5,0.84415631355535,1.98220135439224,0.136363636363636,"reverse_LDG"
