"bin_midpoint","slope","intercept","quantile","hemisphere","label","color","bin","stage","short","bottom","top","dur","climate_state","climate_color"
9.438,-0.509959978636791,62.1025562115383,"q95","Southern","good","Southern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,-0.336701199532257,31.0270765907477,"q95","Southern","good","Southern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
18.215,-0.145903044818948,28.4510500751401,"q95","Southern","good","Southern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
25.17,0.693604380668512,-0.314412487936874,"q95","Southern","bad","Bad hemisphere",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.242846057509235,2.09368688323419,"q95","Southern","bad","Bad hemisphere",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.268623972116948,14.8902418543871,"q95","Southern","bad","Bad hemisphere",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,-0.894909423968388,73.0516783378852,"q95","Southern","bad","Bad hemisphere",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,-0.345600224067499,24.4844279462202,"q95","Southern","good","Southern",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.412295402321833,8.50350266642059,"q95","Southern","bad","Bad hemisphere",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,0.938193161758833,4.24978543321093,"q95","Southern","bad","Bad hemisphere",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
63.83,-0.070990645742617,38.3972852416279,"q95","Southern","good","Southern",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.623181144898793,-8.73566781142478,"q95","Southern","good","Southern",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.16947450304918,6.13556582529443,"q95","Southern","good","Southern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,-0.035142589924493,48.683041434715,"q95","Southern","bad","Bad hemisphere",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-1.28134616506071,107.805393248294,"q95","Southern","bad","Bad hemisphere",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,-0.88868432563558,82.2925735892688,"q95","Southern","good","Southern",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,-0.373291782679714,40.4878794851286,"q95","Southern","good","Southern",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,0.0050101749931855,29.3881850992116,"q95","Southern","good","Southern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,0.069471322526699,7.52780399319695,"q95","Southern","good","Southern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-1.60873691376814,102.611103622975,"q95","Southern","good","Southern",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,-5.67976210269448,269.420869051537,"q95","Southern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,0.462172876847352,12.774665590909,"q95","Southern","good","Southern",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
146.15,-1.23742540017422,102.954911514202,"q95","Southern","bad","Bad hemisphere",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-0.496554922425705,58.5213257888175,"q95","Southern","good","Southern",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,-0.415568358795967,49.5883974347383,"q95","Southern","good","Southern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,0.0732610021988739,58.0870307404189,"q95","Southern","good","Southern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.361375219403903,72.8716457096058,"q95","Southern","good","Southern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.5862370475875,52.2168878828889,"q95","Southern","good","Southern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,-5.31770150845533,161.606107422231,"q95","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,-0.330931221084358,54.7042610351631,"q95","Southern","good","Southern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,-0.962294484279695,75.5758351871189,"q95","Southern","bad","Bad hemisphere",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,-0.128804433858051,47.6139023076795,"q95","Southern","good","Southern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.0530407218536304,4.78895532248001,"q95","Southern","bad","Bad hemisphere",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.875269667222874,76.5739582536466,"q95","Southern","good","Southern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,-0.619032710988647,58.4794176178377,"q95","Southern","good","Southern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,0.259908623612948,-4.21330053207389,"q95","Southern","bad","Bad hemisphere",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.0853504422815166,13.6535165837995,"q95","Southern","bad","Bad hemisphere",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.557659129713907,42.239453082003,"q95","Southern","good","Southern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,0.132010004403749,25.9064411998765,"q95","Southern","good","Southern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,0.365528742380509,7.07034074993327,"q95","Southern","good","Southern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,0.621392950627276,18.1451613759078,"q95","Southern","good","Southern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.107159908292146,47.1948463731328,"q95","Southern","good","Southern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.112746009382896,31.830614982002,"q95","Southern","good","Southern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.438292286874962,50.3419910919519,"q95","Southern","good","Southern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.21100186514237,36.3630058776261,"q95","Southern","good","Southern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.320887917102962,40.3216061984072,"q95","Southern","good","Southern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.467686546066895,52.0745288088679,"q95","Southern","good","Southern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,-0.429058144897921,77.8959036971833,"q95","Southern","good","Southern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-1.73988976014078,102.48077445976,"q95","Southern","good","Southern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-3.29536944254847,104.397907156637,"q95","Southern","bad","Bad hemisphere",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,-4.42702572307488,113.187685932178,"q95","Southern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,-1.38467862557367,65.1324761976951,"q95","Southern","good","Southern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.396210635345407,53.1895207803924,"q95","Southern","good","Southern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-1.52824044395415,95.5131108767524,"q95","Southern","good","Southern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,-1.2770185878305,73.2631051214698,"q95","Southern","good","Southern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.594558936219303,54.885799619741,"q95","Southern","good","Southern",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-0.860498662947541,59.1257405330705,"q95","Southern","good","Southern",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,1.1446499544632,36.5583910868826,"q95","Southern","good","Southern",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,-0.371301313152489,40.210180005709,"q95","Southern","good","Southern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,-0.277088160695546,52.3841114907148,"q95","Southern","good","Southern",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,-0.0482129331967619,58.7491160916023,"q95","Southern","good","Southern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,0.734132521030665,1.90576595870304,"q95","Southern","good","Southern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,-0.147657610848876,61.5476325731894,"q95","Southern","good","Southern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,0.0529103105944365,40.1208700120284,"q95","Southern","good","Southern",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,0.659946956428418,38.069518276739,"q95","Southern","good","Southern",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,1.77817443538854,-7.27333068432103,"q95","Southern","good","Southern",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,0.541097631442553,39.4181531147643,"q95","Southern","good","Southern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,0.190586473073434,43.6051120731497,"q95","Southern","good","Southern",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,-0.749294394685067,61.4175779946493,"q95","Southern","good","Southern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,1.59197692640766,4.46621661485,"q95","Southern","good","Southern",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,1.6902530495533,24.2241444160237,"q95","Southern","good","Southern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,1.30918805059675,19.7573491092423,"q95","Southern","good","Southern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,0.287451356807561,37.3339899441185,"q95","Southern","good","Southern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,0.141381866395637,45.9096059558176,"q95","Southern","good","Southern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,0.50862345382082,24.8595983788985,"q95","Southern","good","Southern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,-3.85350437227841,102.68352935071,"q95","Southern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,0.91268403176974,9.77624316431863,"q95","Southern","good","Southern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.121466084259804,61.0983226712924,"q95","Southern","good","Southern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
431.75,NA,NA,"q50","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
423.85,NA,NA,"q50","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q50","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q50","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
140.075,NA,NA,"q50","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
21.745,NA,NA,"q50","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q50","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q50","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
60.45,NA,NA,"q50","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
431.75,NA,NA,"q60","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
423.85,NA,NA,"q60","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q60","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q60","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
140.075,NA,NA,"q60","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
21.745,NA,NA,"q60","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q60","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q60","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
60.45,NA,NA,"q60","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
431.75,NA,NA,"q75","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
423.85,NA,NA,"q75","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q75","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q75","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
140.075,NA,NA,"q75","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
21.745,NA,NA,"q75","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q75","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q75","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
60.45,NA,NA,"q75","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
431.75,NA,NA,"q90","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
423.85,NA,NA,"q90","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q90","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q90","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
140.075,NA,NA,"q90","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
21.745,NA,NA,"q90","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q90","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q90","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
60.45,NA,NA,"q90","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
431.75,NA,NA,"q95","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
423.85,NA,NA,"q95","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q95","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q95","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
140.075,NA,NA,"q95","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
21.745,NA,NA,"q95","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q95","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q95","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
60.45,NA,NA,"q95","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
