"bin_midpoint","slope","intercept","quantile","hemisphere","label","color","bin","stage","short","bottom","top","dur","climate_state","climate_color"
416.32,0.21233742609212,58.8810726640861,"q95","Southern","good","Southern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,0.394925740798582,51.4982366822202,"q95","Southern","good","Southern",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,0.655920426089331,40.267805137853,"q95","Southern","good","Southern",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,1.53857385359238,-8.56805950681939,"q95","Southern","good","Southern",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,0.595377354322021,56.056799413404,"q95","Southern","good","Southern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,-0.412133723326569,76.9336736388799,"q95","Southern","good","Southern",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,-0.614752278695831,63.1774929249043,"q95","Southern","good","Southern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,1.39629848199032,6.36763097301298,"q95","Southern","good","Southern",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,0.687399705827084,57.1890208070886,"q95","Southern","good","Southern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,0.878732928502022,38.5181190922908,"q95","Southern","good","Southern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,0.292852886796048,48.1749154325791,"q95","Southern","good","Southern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,-0.345010725951616,83.9843943269479,"q95","Southern","good","Southern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,0.368988571959589,31.6587365274675,"q95","Southern","good","Southern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
474.2,0.920236604699967,17.3202666899821,"q95","Southern","good","Southern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.202215971111447,68.1560480624074,"q95","Southern","good","Southern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
455.5,NA,NA,"q50","Northern","bad","Bad hemisphere",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
439.55,NA,NA,"q50","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
421.16,NA,NA,"q50","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
416.32,NA,NA,"q50","Northern","bad","Bad hemisphere",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
352.78,NA,NA,"q50","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,NA,NA,"q50","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
411.82,NA,NA,"q50","Northern","bad","Bad hemisphere",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
431.75,NA,NA,"q50","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
305.35,NA,NA,"q50","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
423.85,NA,NA,"q50","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q50","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q50","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
444.15,NA,NA,"q50","Northern","bad","Bad hemisphere",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
140.075,NA,NA,"q50","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
129.185,NA,NA,"q50","Southern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
21.745,NA,NA,"q50","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q50","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q50","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
470.35,NA,NA,"q50","Southern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
305.35,NA,NA,"q50","Southern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
60.45,NA,NA,"q50","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
172.8,NA,NA,"q50","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
455.5,NA,NA,"q60","Northern","bad","Bad hemisphere",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
439.55,NA,NA,"q60","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
421.16,NA,NA,"q60","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
416.32,NA,NA,"q60","Northern","bad","Bad hemisphere",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
352.78,NA,NA,"q60","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,NA,NA,"q60","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
411.82,NA,NA,"q60","Northern","bad","Bad hemisphere",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
431.75,NA,NA,"q60","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
305.35,NA,NA,"q60","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
423.85,NA,NA,"q60","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q60","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q60","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
444.15,NA,NA,"q60","Northern","bad","Bad hemisphere",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
140.075,NA,NA,"q60","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
129.185,NA,NA,"q60","Southern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
21.745,NA,NA,"q60","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q60","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q60","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
470.35,NA,NA,"q60","Southern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
305.35,NA,NA,"q60","Southern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
60.45,NA,NA,"q60","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
172.8,NA,NA,"q60","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
455.5,NA,NA,"q75","Northern","bad","Bad hemisphere",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
439.55,NA,NA,"q75","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
421.16,NA,NA,"q75","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
416.32,NA,NA,"q75","Northern","bad","Bad hemisphere",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
352.78,NA,NA,"q75","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,NA,NA,"q75","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
411.82,NA,NA,"q75","Northern","bad","Bad hemisphere",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
431.75,NA,NA,"q75","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
305.35,NA,NA,"q75","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
423.85,NA,NA,"q75","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q75","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q75","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
444.15,NA,NA,"q75","Northern","bad","Bad hemisphere",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
140.075,NA,NA,"q75","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
129.185,NA,NA,"q75","Southern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
21.745,NA,NA,"q75","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q75","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q75","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
470.35,NA,NA,"q75","Southern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
305.35,NA,NA,"q75","Southern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
60.45,NA,NA,"q75","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
172.8,NA,NA,"q75","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
455.5,NA,NA,"q90","Northern","bad","Bad hemisphere",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
439.55,NA,NA,"q90","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
421.16,NA,NA,"q90","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
416.32,NA,NA,"q90","Northern","bad","Bad hemisphere",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
352.78,NA,NA,"q90","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,NA,NA,"q90","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
411.82,NA,NA,"q90","Northern","bad","Bad hemisphere",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
431.75,NA,NA,"q90","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
305.35,NA,NA,"q90","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
423.85,NA,NA,"q90","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q90","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q90","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
444.15,NA,NA,"q90","Northern","bad","Bad hemisphere",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
140.075,NA,NA,"q90","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
129.185,NA,NA,"q90","Southern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
21.745,NA,NA,"q90","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q90","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q90","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
470.35,NA,NA,"q90","Southern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
305.35,NA,NA,"q90","Southern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
60.45,NA,NA,"q90","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
172.8,NA,NA,"q90","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
455.5,NA,NA,"q95","Northern","bad","Bad hemisphere",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
439.55,NA,NA,"q95","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
421.16,NA,NA,"q95","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
416.32,NA,NA,"q95","Northern","bad","Bad hemisphere",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
352.78,NA,NA,"q95","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,NA,NA,"q95","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
411.82,NA,NA,"q95","Northern","bad","Bad hemisphere",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
431.75,NA,NA,"q95","Northern","bad","Bad hemisphere",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
305.35,NA,NA,"q95","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
423.85,NA,NA,"q95","Northern","bad","Bad hemisphere",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
390.71,NA,NA,"q95","Northern","bad","Bad hemisphere",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
425.85,NA,NA,"q95","Northern","bad","Bad hemisphere",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
444.15,NA,NA,"q95","Northern","bad","Bad hemisphere",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
140.075,NA,NA,"q95","Southern",NA,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
129.185,NA,NA,"q95","Southern","bad","Bad hemisphere",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
21.745,NA,NA,"q95","Southern","bad","Bad hemisphere",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
14.9,NA,NA,"q95","Southern",NA,NA,90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
6.2895,NA,NA,"q95","Southern","bad","Bad hemisphere",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
470.35,NA,NA,"q95","Southern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
305.35,NA,NA,"q95","Southern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
60.45,NA,NA,"q95","Southern",NA,NA,80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
172.8,NA,NA,"q95","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
